source_file,row_index,model,prompt_id,task,topic,fact_id,prompt,normalized_prompt
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,647,google/bert_uncased_L-2_H-128_A-2,7,,capital,capital:italy,Italy's capital city is [MASK].,italy s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,7,,7,,capital,capital:italy,Italy's capital city is [MASK].,italy s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,7,,7,,capital,capital:italy,Italy's capital city is [MASK].,italy s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,97,bert-base-uncased,97,,capital,capital:jamaica,Jamaica's capital city is [MASK].,jamaica s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,417,distilbert-base-uncased,97,,capital,capital:jamaica,Jamaica's capital city is [MASK].,jamaica s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,737,google/bert_uncased_L-2_H-128_A-2,97,,capital,capital:jamaica,Jamaica's capital city is [MASK].,jamaica s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,97,,97,,capital,capital:jamaica,Jamaica's capital city is [MASK].,jamaica s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,97,,97,,capital,capital:jamaica,Jamaica's capital city is [MASK].,jamaica s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,150,bert-base-uncased,168,,continent,continent:japan,Japan is located in [MASK].,japan is located in mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,470,distilbert-base-uncased,168,,continent,continent:japan,Japan is located in [MASK].,japan is located in mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,790,google/bert_uncased_L-2_H-128_A-2,168,,continent,continent:japan,Japan is located in [MASK].,japan is located in mask
experiments\02_local_perturbation_prediction\data\prompts.csv,150,,168,,continent,continent:japan,Japan is located in [MASK].,japan is located in mask
experiments\03_layerwise_k_structure\data\prompts.csv,150,,150,,continent,continent:japan,Japan is located in [MASK].,japan is located in mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,13,bert-base-uncased,13,,capital,capital:japan,Japan's capital city is [MASK].,japan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,333,distilbert-base-uncased,13,,capital,capital:japan,Japan's capital city is [MASK].,japan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,653,google/bert_uncased_L-2_H-128_A-2,13,,capital,capital:japan,Japan's capital city is [MASK].,japan s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,13,,13,,capital,capital:japan,Japan's capital city is [MASK].,japan s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,13,,13,,capital,capital:japan,Japan's capital city is [MASK].,japan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,76,bert-base-uncased,76,,capital,capital:jordan,Jordan's capital city is [MASK].,jordan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,396,distilbert-base-uncased,76,,capital,capital:jordan,Jordan's capital city is [MASK].,jordan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,716,google/bert_uncased_L-2_H-128_A-2,76,,capital,capital:jordan,Jordan's capital city is [MASK].,jordan s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,76,,76,,capital,capital:jordan,Jordan's capital city is [MASK].,jordan s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,76,,76,,capital,capital:jordan,Jordan's capital city is [MASK].,jordan s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,79,bert-base-uncased,79,,capital,capital:lebanon,Lebanon's capital city is [MASK].,lebanon s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,399,distilbert-base-uncased,79,,capital,capital:lebanon,Lebanon's capital city is [MASK].,lebanon s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,719,google/bert_uncased_L-2_H-128_A-2,79,,capital,capital:lebanon,Lebanon's capital city is [MASK].,lebanon s capital city is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,79,,79,,capital,capital:lebanon,Lebanon's capital city is [MASK].,lebanon s capital city is mask
experiments\03_layerwise_k_structure\data\prompts.csv,79,,79,,capital,capital:lebanon,Lebanon's capital city is [MASK].,lebanon s capital city is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,217,bert-base-uncased,247,,antonym,antonym:left,Left has the opposite meaning of [MASK].,left has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,537,distilbert-base-uncased,247,,antonym,antonym:left,Left has the opposite meaning of [MASK].,left has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,857,google/bert_uncased_L-2_H-128_A-2,247,,antonym,antonym:left,Left has the opposite meaning of [MASK].,left has the opposite meaning of mask
experiments\02_local_perturbation_prediction\data\prompts.csv,217,,247,,antonym,antonym:left,Left has the opposite meaning of [MASK].,left has the opposite meaning of mask
experiments\03_layerwise_k_structure\data\prompts.csv,217,,217,,antonym,antonym:left,Left has the opposite meaning of [MASK].,left has the opposite meaning of mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,316,bert-base-uncased,354,,common,common:milk,Milk often comes from a [MASK].,milk often comes from a mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,636,distilbert-base-uncased,354,,common,common:milk,Milk often comes from a [MASK].,milk often comes from a mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,956,google/bert_uncased_L-2_H-128_A-2,354,,common,common:milk,Milk often comes from a [MASK].,milk often comes from a mask
experiments\02_local_perturbation_prediction\data\prompts.csv,316,,354,,common,common:milk,Milk often comes from a [MASK].,milk often comes from a mask
experiments\03_layerwise_k_structure\data\prompts.csv,316,,316,,common,common:milk,Milk often comes from a [MASK].,milk often comes from a mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,233,bert-base-uncased,263,,plural,plural:child,More than one child are called [MASK].,more than one child are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,553,distilbert-base-uncased,263,,plural,plural:child,More than one child are called [MASK].,more than one child are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,873,google/bert_uncased_L-2_H-128_A-2,263,,plural,plural:child,More than one child are called [MASK].,more than one child are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,233,,263,,plural,plural:child,More than one child are called [MASK].,more than one child are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,233,,233,,plural,plural:child,More than one child are called [MASK].,more than one child are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,237,bert-base-uncased,267,,plural,plural:foot,More than one foot are called [MASK].,more than one foot are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,557,distilbert-base-uncased,267,,plural,plural:foot,More than one foot are called [MASK].,more than one foot are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,877,google/bert_uncased_L-2_H-128_A-2,267,,plural,plural:foot,More than one foot are called [MASK].,more than one foot are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,237,,267,,plural,plural:foot,More than one foot are called [MASK].,more than one foot are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,237,,237,,plural,plural:foot,More than one foot are called [MASK].,more than one foot are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,241,bert-base-uncased,271,,plural,plural:goose,More than one goose are called [MASK].,more than one goose are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,561,distilbert-base-uncased,271,,plural,plural:goose,More than one goose are called [MASK].,more than one goose are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,881,google/bert_uncased_L-2_H-128_A-2,271,,plural,plural:goose,More than one goose are called [MASK].,more than one goose are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,241,,271,,plural,plural:goose,More than one goose are called [MASK].,more than one goose are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,241,,241,,plural,plural:goose,More than one goose are called [MASK].,more than one goose are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,251,bert-base-uncased,281,,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,571,distilbert-base-uncased,281,,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,891,google/bert_uncased_L-2_H-128_A-2,281,,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,251,,281,,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,251,,251,,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,25,distilbert-base-uncased,28,factual_deep,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,58,bert-base-uncased,28,factual_deep,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,91,google/bert_uncased_L-2_H-128_A-2,28,factual_deep,plural,plural:knife,More than one knife are called [MASK].,more than one knife are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,249,bert-base-uncased,279,,plural,plural:leaf,More than one leaf are called [MASK].,more than one leaf are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,569,distilbert-base-uncased,279,,plural,plural:leaf,More than one leaf are called [MASK].,more than one leaf are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,889,google/bert_uncased_L-2_H-128_A-2,279,,plural,plural:leaf,More than one leaf are called [MASK].,more than one leaf are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,249,,279,,plural,plural:leaf,More than one leaf are called [MASK].,more than one leaf are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,249,,249,,plural,plural:leaf,More than one leaf are called [MASK].,more than one leaf are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,243,bert-base-uncased,273,,plural,plural:man,More than one man are called [MASK].,more than one man are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,563,distilbert-base-uncased,273,,plural,plural:man,More than one man are called [MASK].,more than one man are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,883,google/bert_uncased_L-2_H-128_A-2,273,,plural,plural:man,More than one man are called [MASK].,more than one man are called mask
experiments\02_local_perturbation_prediction\data\prompts.csv,243,,273,,plural,plural:man,More than one man are called [MASK].,more than one man are called mask
experiments\03_layerwise_k_structure\data\prompts.csv,243,,243,,plural,plural:man,More than one man are called [MASK].,more than one man are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,235,bert-base-uncased,265,,plural,plural:mouse,More than one mouse are called [MASK].,more than one mouse are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,555,distilbert-base-uncased,265,,plural,plural:mouse,More than one mouse are called [MASK].,more than one mouse are called mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,875,google/bert_uncased_L-2_H-128_A-2,265,,plural,plural:mouse,More than one mouse are called [MASK].,more than one mouse are called mask
