model,prompt_id,prompt,target,target_id,topic,fact_id,template_id,prompt_observed_condition,target_rank_final,final_top1_token,final_top1_prob_topk,final_top8_tokens
distilbert-base-uncased,85,Vietnam's capital city is [MASK].,hanoi,24809,capital,capital:vietnam,t1,correct,1,hanoi,0.9284392598361132,hanoi saigon hue vietnam bangkok nam paris nguyen
distilbert-base-uncased,86,"In Vietnam, the capital city is [MASK].",hanoi,24809,capital,capital:vietnam,t2,correct,1,hanoi,0.7840534530313114,hanoi saigon hue vietnam nam nguyen bangkok mai
distilbert-base-uncased,87,The capital of Peru is [MASK].,lima,12967,capital,capital:peru,t0,correct,1,lima,0.9760570352118788,lima concepcion santiago peru cordoba bogota bolivar mendoza
distilbert-base-uncased,88,Peru's capital city is [MASK].,lima,12967,capital,capital:peru,t1,correct,1,lima,0.9967762624251196,lima concepcion peru santiago bogota mendoza cordoba toledo
distilbert-base-uncased,89,"In Peru, the capital city is [MASK].",lima,12967,capital,capital:peru,t2,correct,1,lima,0.972946908209813,lima concepcion santiago peru rosario bogota mendoza cordoba
distilbert-base-uncased,90,The capital of Chile is [MASK].,santiago,8728,capital,capital:chile,t0,correct,1,santiago,0.849824121063346,santiago concepcion chile montevideo lima mendoza rosario colon
distilbert-base-uncased,91,Chile's capital city is [MASK].,santiago,8728,capital,capital:chile,t1,correct,1,santiago,0.8836876864261317,santiago concepcion chile lima montevideo mendoza colon rosario
distilbert-base-uncased,92,"In Chile, the capital city is [MASK].",santiago,8728,capital,capital:chile,t2,correct,1,santiago,0.7258925057568685,santiago concepcion montevideo chile lima colon rosario mendoza
distilbert-base-uncased,93,The capital of Cuba is [MASK].,havana,15278,capital,capital:cuba,t0,correct,1,havana,0.9492999441495584,havana santiago guantanamo cuba ponce caracas madrid castro
distilbert-base-uncased,94,Cuba's capital city is [MASK].,havana,15278,capital,capital:cuba,t1,correct,1,havana,0.9749834141674866,havana santiago guantanamo cuba ponce caracas madrid seville
distilbert-base-uncased,95,"In Cuba, the capital city is [MASK].",havana,15278,capital,capital:cuba,t2,correct,1,havana,0.9533361581096784,havana guantanamo santiago ponce cuba avila caracas colon
distilbert-base-uncased,96,The capital of Jamaica is [MASK].,kingston,9803,capital,capital:jamaica,t0,correct,1,kingston,0.9889497970808312,kingston jamaica santiago georgetown antigua salisbury havana barbados
distilbert-base-uncased,97,Jamaica's capital city is [MASK].,kingston,9803,capital,capital:jamaica,t1,correct,1,kingston,0.9928898370427028,kingston jamaica georgetown santiago antigua salisbury havana warwick
distilbert-base-uncased,98,"In Jamaica, the capital city is [MASK].",kingston,9803,capital,capital:jamaica,t2,correct,1,kingston,0.960379504447718,kingston jamaica georgetown antigua havana santiago warwick jamaican
distilbert-base-uncased,102,The capital of Tunisia is [MASK].,tunis,25317,capital,capital:tunisia,t0,correct,1,tunis,0.9524167289576422,tunis carthage tunisia constantine algiers casablanca tripoli tunisian
distilbert-base-uncased,103,Tunisia's capital city is [MASK].,tunis,25317,capital,capital:tunisia,t1,correct,1,tunis,0.9826111362851644,tunis carthage constantine tunisia algiers casablanca tripoli male
distilbert-base-uncased,104,"In Tunisia, the capital city is [MASK].",tunis,25317,capital,capital:tunisia,t2,correct,1,tunis,0.9710422742533804,tunis carthage constantine algiers tunisia casablanca tripoli alexandria
distilbert-base-uncased,120,The capital of Nepal is [MASK].,kathmandu,28045,capital,capital:nepal,t0,correct,1,kathmandu,0.9969133697231176,kathmandu nepal bam rai dhaka nepali patna islamabad
distilbert-base-uncased,121,Nepal's capital city is [MASK].,kathmandu,28045,capital,capital:nepal,t1,correct,1,kathmandu,0.999608392767706,kathmandu nepal bangkok dhaka islamabad kabul bam beijing
distilbert-base-uncased,122,"In Nepal, the capital city is [MASK].",kathmandu,28045,capital,capital:nepal,t2,correct,1,kathmandu,0.9989207395020248,kathmandu nepal dhaka patna kabul bam rai bangkok
distilbert-base-uncased,123,The capital of Pakistan is [MASK].,islamabad,26905,capital,capital:pakistan,t0,correct,1,islamabad,0.5730161647986591,islamabad karachi lahore peshawar kabul sindh dhaka hyderabad
distilbert-base-uncased,124,Pakistan's capital city is [MASK].,islamabad,26905,capital,capital:pakistan,t1,correct,1,islamabad,0.4417841498180872,islamabad karachi lahore peshawar hyderabad dhaka kabul swat
distilbert-base-uncased,125,"In Pakistan, the capital city is [MASK].",islamabad,26905,capital,capital:pakistan,t2,error,2,karachi,0.386039521081325,karachi islamabad lahore peshawar dhaka swat hyderabad kabul
distilbert-base-uncased,126,The language of France is [MASK].,french,2413,language,language:france,t0,correct,1,french,0.703878607308772,french english breton catalan spanish portuguese basque berber
distilbert-base-uncased,127,People in France often speak [MASK].,french,2413,language,language:france,t1,correct,1,french,0.6556775929181535,french english breton catalan spanish arabic italian german
distilbert-base-uncased,128,The language of Germany is [MASK].,german,2446,language,language:germany,t0,correct,1,german,0.5435725403400863,german english french danish dutch norwegian afrikaans italian
distilbert-base-uncased,129,People in Germany often speak [MASK].,german,2446,language,language:germany,t1,correct,1,german,0.4956313623318521,german english yiddish french russian italian dutch afrikaans
distilbert-base-uncased,130,The language of Italy is [MASK].,italian,3059,language,language:italy,t0,correct,1,italian,0.7163600958359796,italian sicilian english french spanish venetian albanian portuguese
distilbert-base-uncased,131,People in Italy often speak [MASK].,italian,3059,language,language:italy,t1,correct,1,italian,0.796113788773262,italian english spanish french sicilian catalan portuguese arabic
distilbert-base-uncased,132,The language of Spain is [MASK].,spanish,3009,language,language:spain,t0,correct,1,spanish,0.3729345019328926,spanish catalan galician basque portuguese english french italian
distilbert-base-uncased,133,People in Spain often speak [MASK].,spanish,3009,language,language:spain,t1,correct,1,spanish,0.5754755490476245,spanish catalan english basque portuguese galician french italian
distilbert-base-uncased,134,The language of Portugal is [MASK].,portuguese,5077,language,language:portugal,t0,correct,1,portuguese,0.9070061035671452,portuguese galician spanish english french italian catalan creole
distilbert-base-uncased,135,People in Portugal often speak [MASK].,portuguese,5077,language,language:portugal,t1,correct,1,portuguese,0.8384386898510066,portuguese spanish english galician catalan italian french romanian
distilbert-base-uncased,136,The language of Russia is [MASK].,russian,2845,language,language:russia,t0,correct,1,russian,0.3005861566774906,russian tatar belarusian english ukrainian kazakh azerbaijani cyrillic
distilbert-base-uncased,137,People in Russia often speak [MASK].,russian,2845,language,language:russia,t1,correct,1,russian,0.7640370549058593,russian english yiddish belarusian ukrainian cyrillic kazakh tatar
distilbert-base-uncased,138,The language of China is [MASK].,chinese,2822,language,language:china,t0,error,3,mandarin,0.5564979425468778,mandarin cantonese chinese manchu tibetan korean english mongolian
distilbert-base-uncased,139,People in China often speak [MASK].,chinese,2822,language,language:china,t1,error,3,cantonese,0.3622643951961444,cantonese mandarin chinese english korean manchu japanese vietnamese
distilbert-base-uncased,140,The language of Japan is [MASK].,japanese,2887,language,language:japan,t0,correct,1,japanese,0.4224019703523985,japanese english mandarin korean okinawa hangul portuguese telugu
distilbert-base-uncased,141,People in Japan often speak [MASK].,japanese,2887,language,language:japan,t1,correct,1,japanese,0.6348275259813527,japanese english korean cantonese mandarin chinese spanish french
distilbert-base-uncased,142,The language of Greece is [MASK].,greek,3306,language,language:greece,t0,correct,1,greek,0.5034983057862238,greek macedonian albanian english turkish latin persian bulgarian
distilbert-base-uncased,143,People in Greece often speak [MASK].,greek,3306,language,language:greece,t1,correct,1,greek,0.606380059500135,greek english french albanian italian macedonian turkish arabic
distilbert-base-uncased,144,The language of Turkey is [MASK].,turkish,5037,language,language:turkey,t0,correct,1,turkish,0.440550300048443,turkish kurdish turkic arabic persian azerbaijani armenian english
distilbert-base-uncased,145,People in Turkey often speak [MASK].,turkish,5037,language,language:turkey,t1,correct,1,turkish,0.5283789885825055,turkish kurdish english arabic russian turkic persian armenian
distilbert-base-uncased,146,The language of Poland is [MASK].,polish,3907,language,language:poland,t0,correct,1,polish,0.3396857784105027,polish english belarusian yiddish german ukrainian silesian lithuanian
distilbert-base-uncased,147,People in Poland often speak [MASK].,polish,3907,language,language:poland,t1,correct,1,polish,0.4009547334394783,polish yiddish english belarusian russian german spanish italian
distilbert-base-uncased,148,The language of Hungary is [MASK].,hungarian,5588,language,language:hungary,t0,correct,1,hungarian,0.6077352973859769,hungarian english croatian slovak romanian turkish german serbian
distilbert-base-uncased,149,People in Hungary often speak [MASK].,hungarian,5588,language,language:hungary,t1,correct,1,hungarian,0.7483758666346498,hungarian english yiddish romanian russian slovene italian german
distilbert-base-uncased,150,The language of Romania is [MASK].,romanian,7056,language,language:romania,t0,correct,1,romanian,0.7750453304803034,romanian albanian hungarian portuguese french english serbian italian
distilbert-base-uncased,151,People in Romania often speak [MASK].,romanian,7056,language,language:romania,t1,correct,1,romanian,0.7409607431344893,romanian russian hungarian english yiddish romani italian french
distilbert-base-uncased,152,The language of Bulgaria is [MASK].,bulgarian,7643,language,language:bulgaria,t0,correct,1,bulgarian,0.722223139620481,bulgarian macedonian serbian cyrillic english albanian russian romanian
distilbert-base-uncased,153,People in Bulgaria often speak [MASK].,bulgarian,7643,language,language:bulgaria,t1,correct,1,bulgarian,0.5126977987203408,bulgarian russian macedonian english cyrillic serbian romani romanian
distilbert-base-uncased,154,The language of Sweden is [MASK].,swedish,4467,language,language:sweden,t0,correct,1,swedish,0.5318897845734033,swedish finnish english danish norwegian icelandic estonian sami
distilbert-base-uncased,155,People in Sweden often speak [MASK].,swedish,4467,language,language:sweden,t1,correct,1,swedish,0.6427018768416669,swedish english finnish danish spanish russian estonian german
distilbert-base-uncased,156,The language of Norway is [MASK].,norwegian,5046,language,language:norway,t0,correct,1,norwegian,0.8423773398451447,norwegian danish english sami swedish icelandic norse finnish
distilbert-base-uncased,157,People in Norway often speak [MASK].,norwegian,5046,language,language:norway,t1,correct,1,norwegian,0.4919531618304403,norwegian danish english swedish icelandic german finnish sami
distilbert-base-uncased,158,France is located in [MASK].,europe,2885,continent,continent:france,t0,error,40,algeria,0.144102917170354,algeria tunisia france cameroon corsica niger senegal madagascar
distilbert-base-uncased,159,The continent containing France is [MASK].,europe,2885,continent,continent:france,t1,error,15,belgium,0.1566958626557416,belgium disputed france antarctica algeria uninhabited extinct spain
distilbert-base-uncased,160,Germany is located in [MASK].,europe,2885,continent,continent:germany,t0,error,23,austria,0.1089037939284191,austria bavaria germany belgium luxembourg afghanistan switzerland hesse
distilbert-base-uncased,161,The continent containing Germany is [MASK].,europe,2885,continent,continent:germany,t1,error,17,belgium,0.1274398771192558,belgium antarctica germany unknown oceania austria scandinavia disputed
distilbert-base-uncased,162,Spain is located in [MASK].,europe,2885,continent,continent:spain,t0,error,57,spain,0.0980716519835735,spain argentina portugal bolivia uruguay morocco algeria turkey
distilbert-base-uncased,163,The continent containing Spain is [MASK].,europe,2885,continent,continent:spain,t1,error,6,disputed,0.1385432216047236,disputed spain portugal unknown argentina europe uninhabited france
distilbert-base-uncased,164,Poland is located in [MASK].,europe,2885,continent,continent:poland,t0,error,59,ukraine,0.1338349428614932,ukraine lithuania belarus croatia poland afghanistan pakistan moldova
distilbert-base-uncased,165,The continent containing Poland is [MASK].,europe,2885,continent,continent:poland,t1,error,12,disputed,0.1791411120320797,disputed unknown uninhabited antarctica russia belarus germany belgium
distilbert-base-uncased,166,China is located in [MASK].,asia,4021,continent,continent:china,t0,error,19,taiwan,0.1614656634027785,taiwan tibet macau xinjiang vietnam myanmar yunnan afghanistan
distilbert-base-uncased,167,The continent containing China is [MASK].,asia,4021,continent,continent:china,t1,error,5,unknown,0.1248081164208612,unknown antarctica disputed china asia oceania uninhabited mountainous
distilbert-base-uncased,168,Japan is located in [MASK].,asia,4021,continent,continent:japan,t0,error,4,taiwan,0.1791812132870604,taiwan japan hokkaido asia korea afghanistan indonesia china
distilbert-base-uncased,169,The continent containing Japan is [MASK].,asia,4021,continent,continent:japan,t1,error,6,antarctica,0.1920263468413353,antarctica unknown oceania china uninhabited asia disputed siberia
distilbert-base-uncased,170,India is located in [MASK].,asia,4021,continent,continent:india,t0,error,48,pakistan,0.1758265173140307,pakistan bangladesh punjab maharashtra kerala rajasthan karnataka goa
distilbert-base-uncased,171,The continent containing India is [MASK].,asia,4021,continent,continent:india,t1,error,3,antarctica,0.100776325577615,antarctica africa asia afghanistan pakistan bangladesh china india
distilbert-base-uncased,172,Thailand is located in [MASK].,asia,4021,continent,continent:thailand,t0,error,13,myanmar,0.189205806698584,myanmar laos cambodia vietnam bangkok thailand indonesia malaysia
distilbert-base-uncased,173,The continent containing Thailand is [MASK].,asia,4021,continent,continent:thailand,t1,error,6,thailand,0.0902609530221982,thailand cambodia disputed indonesia oceania asia vietnam china
