model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
distilbert-base-uncased,5,state_1d,0.44971284027087083,0.7081395715668586,174,342,error,error,0.7484005583780422,0.0402609868111836,Egypt is located in [MASK].,Grass is usually [MASK].,africa,green,sudan,cultivated,sudan egypt libya tunisia algeria sinai syria yemen,cultivated green abundant grass deciduous eaten sparse perennial,3.1375888275009736,3.041914212302945,0.09567461519802878,0.8027169274712973,0.9508116324564216,0.14809470498512434,8.020979579563244e-05,6.421496320690736e-05,1.599483258872508e-05,4.818633935988845e-05,2.4581882577074263e-06,4.5728151102181026e-05,0.1773030574318236,0.1683310145205858,0.008972042911237793
distilbert-base-uncased,5,delta_1d,0.4400231229991087,0.7078391509538738,12,291,correct,correct,0.821199186655486,0.1133600357016121,The capital of Japan is [MASK].,Someone who cooks food can be called a [MASK].,tokyo,chef,tokyo,chef,tokyo osaka kyoto nagoya kobe fukuoka nagasaki hiroshima,chef cook waiter baker vegetarian butcher waitress maid,3.1010286902035955,2.991961776112728,0.10906691409086733,0.8654938759660035,1.1263882113064996,0.2608943353404961,0.0191761982190742,0.0176605640347572,0.001515634184317001,0.013629346100358,0.0022550316427243,0.0113743144576337,0.2063995760761563,0.2151273023517249,0.008727726275568587
distilbert-base-uncased,5,delta_1d,0.33898016899166833,0.7043257488416328,16,173,correct,error,0.7052654566643263,0.0009397078226935,China's capital city is [MASK].,The continent containing Thailand is [MASK].,beijing,asia,beijing,thailand,beijing nanjing guangzhou tianjin shanghai shenzhen peking taipei,thailand cambodia disputed indonesia oceania asia vietnam china,2.7886726686126515,2.925840409918142,0.1371677413054906,1.1902635874172516,1.1987962636896528,0.008532676272401174,0.011536927241147,0.0111051806468133,0.0004317465943337005,0.0096846942528776,1.2510188410597552e-05,0.009672184064467002,0.2093559421119544,0.2313063283544442,0.021950386242489794
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.36834801122456395,0.7023473370954187,168,318,error,error,0.704922198414882,0.0025748613194633,Japan is located in [MASK].,A shark is a [MASK].,asia,fish,japan,shark,japan china tokyo taiwan hokkaido brazil india yokohama,shark fish frog species bird predator moth snake,1.881390374682434,2.0125455949708946,0.1311552202884605,2.929531413784738,2.9820620545445857,0.05253064075984781,0.0060146759752363,0.0047500802262505,0.0012645957489858,0.0124208575821935,3.6472998132249845e-05,0.01238438458406125,0.5746680834189424,0.5588025864939997,0.015865496924942657
distilbert-base-uncased,5,delta_1d,0.41914601101265353,0.701511479266062,14,302,correct,correct,0.7240359830777133,0.0225245038116513,"In Japan, the capital city is [MASK].",A salmon is a [MASK].,tokyo,fish,tokyo,fish,tokyo kyoto osaka kobe nagoya fukuoka yokohama kochi,fish salmon fishery surname trout snake bird river,2.993677482485144,2.908742578019325,0.0849349044658192,1.099460536541435,1.3529680407935247,0.2535075042520898,0.015115492855465,0.0157975942609406,0.0006821014054756002,0.0120326728274437,0.0004814306391733,0.011551242188270399,0.22301639247585,0.2077420491616446,0.015274343314205407
distilbert-base-uncased,5,delta_1d,0.3334065475950181,0.6982574641202699,15,165,correct,error,0.7005800470631051,0.0023225829428352,The capital of China is [MASK].,The continent containing Poland is [MASK].,beijing,europe,beijing,disputed,beijing nanjing guangzhou tianjin shanghai shenzhen peking taipei,disputed unknown uninhabited antarctica russia belarus germany belgium,2.70112697629364,2.7788425649082216,0.0777155886145815,1.3915746716144888,1.5838925023891353,0.19231783077464648,0.0097888553657912,0.0093984387436393,0.0003904166221519005,0.0095432475903337,3.457424064006758e-05,0.009508673349693632,0.2709227535138107,0.273128343856511,0.0022055903427003476
distilbert-base-uncased,5,delta_1d,0.4447356668834139,0.6959040879392667,15,212,correct,error,0.7005800470631051,0.0046759591238383,The capital of China is [MASK].,The red planet is [MASK].,beijing,mars,beijing,jupiter,beijing nanjing guangzhou tianjin shanghai shenzhen peking taipei,jupiter unnamed mars neutral unknown destroyed uninhabited venus,2.70112697629364,2.9285293045135417,0.22740232821990158,1.3915746716144888,1.400134035042134,0.008559363427645295,0.0097888553657912,0.0076615133446426,0.0021273420211486,0.0095432475903337,5.015969431190119e-05,0.0094930878960218,0.2709227535138107,0.2817338786928764,0.01081112517906574
distilbert-base-uncased,5,state_1d,0.4897107869634144,0.6926466771447571,174,219,error,correct,0.7484005583780422,0.0557538812332851,Egypt is located in [MASK].,[MASK] is pumped by the heart.,africa,blood,sudan,blood,sudan egypt libya tunisia algeria sinai syria yemen,blood water oxygen urine it insulin air electricity,3.1375888275009736,3.101103919497532,0.03648490800344151,0.8027169274712973,0.7123848244966884,0.09033210297460892,8.020979579563244e-05,0.0001009186612009,2.0708865405267567e-05,4.818633935988845e-05,4.008309476410888e-06,4.4178029883477565e-05,0.1773030574318236,0.1414913234312645,0.03581173400055909
distilbert-base-uncased,5,delta_1d,0.3755471723003529,0.6923093583281963,16,169,correct,error,0.7052654566643263,0.01295609833613,China's capital city is [MASK].,The continent containing Japan is [MASK].,beijing,asia,beijing,antarctica,beijing nanjing guangzhou tianjin shanghai shenzhen peking taipei,antarctica unknown oceania china uninhabited asia disputed siberia,2.7886726686126515,2.9495059303538014,0.16083326174114987,1.1902635874172516,1.1703891863647484,0.019874401052503154,0.011536927241147,0.0101754459043403,0.0013614813368067,0.0096846942528776,0.0001542971789936,0.009530397073883999,0.2093559421119544,0.2348487141370694,0.02549277202511499
bert-base-uncased,10,delta_1d,0.1295171153944257,0.6887421959409235,334,337,correct,error,0.6923070160369823,0.0035648200960588,Romeo and [MASK] are Shakespeare characters.,The detective Sherlock has surname [MASK].,juliet,holmes,juliet,##s,juliet juliette hamlet heroine julia fletcher romeo delilah,##s watson ##d variations characters variants letters plates,0.020225191769985,0.0037511269230375,0.0164740648469475,0.1656484754216285,0.0387666020618586,0.12688187335976991,0.0001074999794353,3.263523926998184e-06,0.00010423645550830182,1.2328054827653098e-05,4.510058288823185e-10,1.2327603821824215e-05,0.9979734868126116,0.9996924574780862,0.0017189706654746617
distilbert-base-uncased,5,state_1d,0.3326717157626118,0.6828124608039604,174,272,error,error,0.7484005583780422,0.0655880975740818,Egypt is located in [MASK].,The plural of man is [MASK].,africa,men,sudan,masculine,sudan egypt libya tunisia algeria sinai syria yemen,masculine plural singular feminine indefinite male unknown finite,3.1375888275009736,3.0533979760991667,0.08419085140180682,0.8027169274712973,0.8648959320102734,0.06217900453897607,8.020979579563244e-05,7.681300038857512e-05,3.396795407057323e-06,4.818633935988845e-05,4.357361761779713e-06,4.382897759810874e-05,0.1773030574318236,0.1603526522886985,0.016950405143125097
distilbert-base-uncased,5,state_1d,0.32024590140077125,0.6824367603305957,161,174,error,error,0.0659637980474465,0.7484005583780422,The continent containing Germany is [MASK].,Egypt is located in [MASK].,europe,africa,belgium,sudan,belgium antarctica germany unknown oceania austria scandinavia disputed,sudan egypt libya tunisia algeria sinai syria yemen,3.104709905249626,3.1375888275009736,0.032878922251347475,0.8546619316309292,0.8027169274712973,0.05194500415963188,8.560042304252478e-05,8.020979579563244e-05,5.3906272468923395e-06,4.825873397835747e-06,4.818633935988845e-05,4.336046596205271e-05,0.1970728162594843,0.1773030574318236,0.019769758827660716
bert-base-uncased,10,delta_1d,0.4518630522294099,0.6802267343868625,21,104,correct,correct,0.7186857311790779,0.0384589967922153,The capital of Egypt is [MASK].,"In Tunisia, the capital city is [MASK].",cairo,tunis,cairo,tunis,cairo alexandria memphis egypt suez acre tunis mecca,tunis carthage algiers tunisia casablanca constantine tunisian tyre,3.233590912030894,3.2115480330702,0.0220428789606939,0.5429514921211807,0.5031895247552293,0.03976196736595139,0.0147088460306856,0.0113727024794407,0.0033361435512448984,0.0057395607274306,0.0002200864071268,0.0055194743203038,0.1391743122262339,0.0999028744294309,0.03927143779680299
distilbert-base-uncased,5,state_1d,0.49856939040273257,0.6711125609623791,174,287,error,error,0.7484005583780422,0.077287997415663,Egypt is located in [MASK].,Someone who writes books can be called a [MASK].,africa,author,sudan,writer,sudan egypt libya tunisia algeria sinai syria yemen,writer translator novelist librarian journalist publisher poet critic,3.1375888275009736,3.1522021026870317,0.01461327518605815,0.8027169274712973,0.7461611269174439,0.05655580055385345,8.020979579563244e-05,5.656265196084403e-05,2.3647143834788412e-05,4.818633935988845e-05,3.2619285022392465e-06,4.4924410857649205e-05,0.1773030574318236,0.1650413081757704,0.012261749256053195
bert-base-uncased,10,delta_1d,0.39886788397454703,0.6688797107894807,21,29,correct,correct,0.7186857311790779,0.0498060203895971,The capital of Egypt is [MASK].,"In Portugal, the capital city is [MASK].",cairo,lisbon,cairo,lisbon,cairo alexandria memphis egypt suez acre tunis mecca,lisbon porto madeira maia benfica vila pau santiago,3.233590912030894,3.1826001377122,0.0509907743186937,0.5429514921211807,0.6280136954532823,0.08506220333210168,0.0147088460306856,0.0176294352878492,0.0029205892571636024,0.0057395607274306,0.0005514286897378,0.005188132037692799,0.1391743122262339,0.1288803103984476,0.010294001827786281
bert-base-uncased,10,delta_1d,0.3930135144518166,0.6593473093437461,21,74,correct,error,0.7186857311790779,0.0593384218353318,The capital of Egypt is [MASK].,"In Syria, the capital city is [MASK].",cairo,damascus,cairo,aleppo,cairo alexandria memphis egypt suez acre tunis mecca,aleppo damascus acre antioch tyre amara syria tripoli,3.233590912030894,3.1638872696517293,0.0697036423791646,0.5429514921211807,0.7318591388077624,0.18890764668658178,0.0147088460306856,0.0160634922599816,0.0013546462292960016,0.0057395607274306,0.0006975951624734,0.0050419655649572,0.1391743122262339,0.1763883346834872,0.037214022457253304
bert-base-uncased,10,delta_1d,0.3496215682859711,0.6591983177545714,21,318,correct,error,0.7186857311790779,0.0594874134245065,The capital of Egypt is [MASK].,A shark is a [MASK].,cairo,fish,cairo,shark,cairo alexandria memphis egypt suez acre tunis mecca,shark fish predator snake concept bird whale fin,3.233590912030894,3.2064647999621982,0.02712611206869564,0.5429514921211807,0.5121500881965586,0.03080140392462205,0.0147088460306856,0.012855550114053,0.0018532959166325993,0.0057395607274306,0.0003916634122716,0.0053478973151589995,0.1391743122262339,0.1156323505873042,0.023541961638929687
distilbert-base-uncased,5,state_1d,0.44491452173037854,0.658295793803607,174,274,error,error,0.7484005583780422,0.0901047645744352,Egypt is located in [MASK].,The plural of woman is [MASK].,africa,women,sudan,feminine,sudan egypt libya tunisia algeria sinai syria yemen,feminine masculine plural singular female gender unknown male,3.1375888275009736,3.1331271914883745,0.0044616360125990795,0.8027169274712973,0.6672680018640957,0.13544892560720156,8.020979579563244e-05,6.700826465836561e-05,1.320153113726683e-05,4.818633935988845e-05,4.028806661009448e-06,4.4157532698879003e-05,0.1773030574318236,0.1289601549962234,0.04834290243560019
bert-base-uncased,10,delta_1d,0.4376041863109996,0.6556568412601406,21,235,correct,error,0.7186857311790779,0.0630288899189373,The capital of Egypt is [MASK].,The sum of six and three is [MASK].,cairo,nine,cairo,zero,cairo alexandria memphis egypt suez acre tunis mecca,zero equal one three two odd four prime,3.233590912030894,3.2522640079062923,0.01867309587539845,0.5429514921211807,0.4408262448553066,0.10212524726587408,0.0147088460306856,0.0115313084598295,0.0031775375708560996,0.0057395607274306,0.00032039497084,0.005419165756590599,0.1391743122262339,0.1090006351298419,0.030173677096391988
bert-base-uncased,10,delta_1d,0.4567307991122186,0.6527526103397365,21,103,correct,correct,0.7186857311790779,0.0659331208393413,The capital of Egypt is [MASK].,Tunisia's capital city is [MASK].,cairo,tunis,cairo,tunis,cairo alexandria memphis egypt suez acre tunis mecca,tunis carthage tunisia casablanca algiers constantine tyre tunisian,3.233590912030894,3.305270660492086,0.07167974846119218,0.5429514921211807,0.3206508379342046,0.22230065418697603,0.0147088460306856,0.0138134003250911,0.0008954457055944994,0.0057395607274306,0.0002920361472504,0.0054475245801801995,0.1391743122262339,0.0791201593975444,0.06005415282868949
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.2766779375028474,0.6235321582525807,168,329,error,error,0.704922198414882,0.0813900401623013,Japan is located in [MASK].,[MASK] painted the Mona Lisa.,asia,leonardo,japan,she,japan china tokyo taiwan hokkaido brazil india yokohama,she he it lisa madonna also mona emily,1.881390374682434,1.8609053935777164,0.020484981104717637,2.929531413784738,3.061533579297806,0.1320021655130681,0.0060146759752363,0.0079504044927675,0.0019357285175311996,0.0124208575821935,0.0019810686016061,0.010439788980587401,0.5746680834189424,0.5886133794390644,0.013945296020122067
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.3775059443271883,0.5903341760281184,166,318,error,error,0.5929090373475817,0.0025748613194633,China is located in [MASK].,A shark is a [MASK].,asia,fish,china,shark,china taiwan beijing japan vietnam thailand iran shanghai,shark fish frog species bird predator moth snake,1.8823380288805311,2.0125455949708946,0.13020756609036344,3.0912308691170134,2.9820620545445857,0.10916881457242766,0.0042064762499962,0.0047500802262505,0.0005436039762543006,0.0077097084112956,3.6472998132249845e-05,0.00767323541316335,0.5912323043802432,0.5588025864939997,0.03242971788624349
bert-base-uncased,10,state_1d,0.07739217499574252,0.5609769356433811,334,335,correct,correct,0.0097076988755848,0.5706846345189659,Romeo and [MASK] are Shakespeare characters.,The title pair is Romeo and [MASK].,juliet,juliet,juliet,juliet,juliet juliette hamlet heroine julia fletcher romeo delilah,juliet juliette julia hamlet heroine delilah mia cleopatra,0.020225191769985,0.0321753162150594,0.011950124445074404,0.1656484754216285,0.2408910292596071,0.07524255383797859,1.4973059461094826e-07,3.239512720066172e-07,1.7422067739566892e-07,2.407766062722319e-10,4.4534491339254034e-08,4.42937147329818e-08,0.9979734868126116,0.996512303798694,0.0014611830139175108
bert-base-uncased,10,state_1d,0.5128107953283253,0.5476814780672552,70,170,correct,error,0.0089725998342323,0.5566540779014875,Iraq's capital city is [MASK].,India is located in [MASK].,baghdad,asia,baghdad,india,baghdad saddam iraq amman iraqi kerman aleppo kurdistan,india goa punjab kerala kashmir mumbai pakistan bangalore,3.088354721171698,3.0615847137325365,0.02677000743916169,0.9518729433361276,0.9316928566003756,0.020180086735752,4.263867760371991e-05,5.232330833094724e-05,9.684630727227334e-06,3.6416735229029485e-07,2.713647025758046e-05,2.6772302905290166e-05,0.2189386699898123,0.2013013838992125,0.01763728609059978
bert-base-uncased,10,state_1d,0.5225022705486534,0.547383148057603,158,170,error,error,0.0092709298438845,0.5566540779014875,France is located in [MASK].,India is located in [MASK].,europe,asia,france,india,france paris europe algeria brittany brazil belgium italy,india goa punjab kerala kashmir mumbai pakistan bangalore,3.0580486782356,3.0615847137325365,0.003536035496936485,0.7924596825734658,0.9316928566003756,0.13923317402690982,4.6787963100174886e-05,5.232330833094724e-05,5.535345230772355e-06,3.4374359091980814e-07,2.713647025758046e-05,2.6792726666660652e-05,0.1346285744098879,0.2013013838992125,0.06667280948932461
bert-base-uncased,10,state_1d,0.49967861154832144,0.5460122840772339,170,215,error,error,0.5566540779014875,0.0106417938242536,India is located in [MASK].,The gas humans need to breathe is [MASK].,asia,oxygen,india,toxic,india goa punjab kerala kashmir mumbai pakistan bangalore,toxic oxygen dangerous gone poison poisonous different lethal,3.0615847137325365,3.0845331979361754,0.02294848420363893,0.9316928566003756,0.7761404711426394,0.1555523854577362,5.232330833094724e-05,5.04996826843252e-05,1.8236256466220405e-06,2.713647025758046e-05,4.1710348618689654e-07,2.6719366771393563e-05,0.2013013838992125,0.1327653706772099,0.06853601322200262
