subspace,k,layer,scalar_distance_z,rho_adjusted_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho_adjusted,right_rho_adjusted,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_entropy_topk,right_entropy_topk,left_varentropy_topk,right_varentropy_topk,left_top1_prob_topk_layer,right_top1_prob_topk_layer,left_trace_fim_full,right_trace_fim_full
delta_pca,2,4,0.1260854213195128,0.4135729840612507,48,69,correct,correct,0.368566629861753,-0.0450063541994977,The capital of Hungary is [MASK].,The capital of Iraq is [MASK].,budapest,baghdad,budapest,baghdad,3.3600153410260942,3.3803223683250403,0.2326186305915625,0.1840538354289764,0.0752685450336209,0.083109396606648,9.75645722376423,9.892302147368069
delta_pca,8,2,0.20415899817480862,0.41354234301353376,277,309,error,error,-0.1309634644166716,0.2825788785968622,The sparrow is classified as a [MASK].,A common container for coffee is a [MASK].,bird,cup,subspecies,container,3.423398037240855,3.3940670440671936,0.0979468252395477,0.1586289255694493,0.0766129067750026,0.0733297034625238,25.875964937820697,26.63874663507534
state_pca,8,4,0.1183105249889667,0.4131907999417071,229,237,error,error,0.3150634494725399,-0.0981273504691672,Happy has the opposite meaning of [MASK].,More than one foot are called [MASK].,sad,feet,happiness,toes,3.415248606821088,3.392419224569018,0.1148146785972091,0.1648768048466752,0.0793312586626516,0.0717591853971905,11.848265367536886,11.754788206942274
state_pca,8,3,0.19279166303180864,0.4127883923210612,128,188,correct,error,-0.1915208344607346,0.2212675578603266,The language of Poland is [MASK].,The heart pumps [MASK].,polish,blood,polish,faster,3.231938776742881,3.2430960139216074,0.5475534609110251,0.4575462563880302,0.1297048893464803,0.1091989127660316,19.98509874029877,20.166928036020305
delta_pca,2,4,0.11683345463751012,0.4125668642100417,18,65,correct,correct,0.3561703659343248,-0.0563964982757169,The capital of Russia is [MASK].,"In Turkey, the capital city is [MASK].",moscow,ankara,moscow,ankara,3.3834845807355576,3.3780332863722773,0.1780563015256717,0.1893086932280088,0.069885360866386,0.0845671432020159,9.140295725184169,9.099877534003902
delta_pca,8,1,0.15727669502782923,0.4125008879189562,64,226,correct,error,0.1564635680964848,-0.2560373198224714,Turkey's capital city is [MASK].,The opposite of fast is [MASK].,ankara,slow,ankara,fast,3.380046419807383,3.393519571002188,0.2038127215511217,0.1644083967900445,0.0919565426140572,0.0853753949581414,42.6130100660551,42.22986688581384
delta_forward_1d,1,2,0.06333554189373829,0.4120489506050302,220,298,error,correct,-0.0530010367463665,0.3590479138586637,The opposite of yes is [MASK].,Sherlock [MASK] is a fictional detective.,no,holmes,yes,holmes,3.3573036259493128,3.344388983276155,0.2217279162134463,0.2494809724601448,0.0773902095905437,0.0760634784928202,28.31504117315441,28.46362634394384
delta_pca,8,1,0.12279762780117731,0.41172570921783813,64,289,correct,error,0.1564635680964848,-0.2552621411213533,Turkey's capital city is [MASK].,The author of Hamlet was [MASK].,ankara,shakespeare,ankara,unknown,3.380046419807383,3.391150826776057,0.2038127215511217,0.1700843010130159,0.0919565426140572,0.0866959374160138,42.6130100660551,42.48023542709613
delta_forward_1d,1,2,0.17926599267846674,0.411425898130184,236,298,error,correct,-0.0523779842715203,0.3590479138586637,The plural of foot is [MASK].,Sherlock [MASK] is a fictional detective.,feet,holmes,plural,holmes,3.3146009540871577,3.344388983276155,0.3150424102538797,0.2494809724601448,0.0879865979892301,0.0760634784928202,28.835801556274998,28.46362634394384
delta_pca,8,1,0.17969017554345917,0.41062553655928824,79,226,correct,error,0.1545882167368168,-0.2560373198224714,Lebanon's capital city is [MASK].,The opposite of fast is [MASK].,beirut,slow,beirut,fast,3.3748927798213595,3.393519571002188,0.2117670549086018,0.1644083967900445,0.0925081267236046,0.0853753949581414,42.29824644535064,42.22986688581384
delta_pca,8,4,0.08785034465871867,0.41061708669145003,201,233,error,error,-0.2335634516961956,0.1770536349952544,Half of ten is [MASK].,More than one child are called [MASK].,five,children,female,twins,3.3575149998864093,3.374740224930724,0.2353700631105026,0.2167818458301839,0.0923215718905202,0.1012214566094746,11.58062180686925,11.599019514134191
delta_pca,16,3,0.21818570117618263,0.4103592774077795,218,257,error,error,-0.2982164002745642,0.1121428771332153,The opposite of day is [MASK].,Someone who writes books can be called a [MASK].,night,author,day,writer,3.31081039509765,3.3287615492957343,0.3169143874943401,0.3219881251518032,0.0829323683531491,0.0972592145249696,19.51213075235091,18.88971121047585
delta_pca,2,3,0.2018201976812856,0.4098580768016228,6,257,error,error,0.3374907074450644,-0.0723673693565584,The capital of Italy is [MASK].,Someone who writes books can be called a [MASK].,rome,author,turin,writer,3.3362885261520665,3.3287615492957343,0.3075767709987898,0.3219881251518032,0.1137505981934129,0.0972592145249696,18.351778926213136,18.88971121047585
delta_pca,8,1,0.1567929351416435,0.40985035785817014,79,289,correct,error,0.1545882167368168,-0.2552621411213533,Lebanon's capital city is [MASK].,The author of Hamlet was [MASK].,beirut,shakespeare,beirut,unknown,3.3748927798213595,3.391150826776057,0.2117670549086018,0.1700843010130159,0.0925081267236046,0.0866959374160138,42.29824644535064,42.48023542709613
delta_pca,16,5,0.22841138239149894,0.4098082633403867,5,152,error,error,0.2657018538070046,-0.1441064095333821,"In Germany, the capital city is [MASK].",India is located in [MASK].,berlin,asia,bonn,pakistan,3.281611525307481,3.323287437409953,0.3452635514158066,0.2971535277214014,0.0775596325649861,0.0929935940990594,7.447709832598904,6.864435285773051
delta_forward_1d,1,3,0.20441119668906868,0.4092764240238254,164,173,correct,correct,0.2901732961884832,-0.1191031278353422,The currency of Japan is the [MASK].,People in Germany pay with the [MASK].,yen,euro,yen,euro,3.112347097053993,3.1234290515821006,0.830541807173931,0.7891293395924419,0.1864108888884194,0.1857884365887498,16.254105783971255,16.907615337935912
state_pca,8,3,0.1537350211258798,0.40839480891082347,3,306,error,error,-0.0805139092634516,0.3278808996473719,The capital of Germany is [MASK].,The sky is often [MASK].,berlin,blue,bonn,cloudy,3.367536883143053,3.3943287348615856,0.2207957846862466,0.1527701315899559,0.0849798255449756,0.0700348802317722,17.544131763442113,17.45343030613268
delta_pca,2,4,0.1626871522983805,0.40809868176177483,93,107,correct,error,0.3323491861853781,-0.0757494955763967,The capital of Cuba is [MASK].,"In Pakistan, the capital city is [MASK].",havana,islamabad,havana,karachi,3.343267403367191,3.3822005601522003,0.2663321994896765,0.1844364539388616,0.0809316813507023,0.0888893478251801,9.219996486265774,9.226939406400025
state_pca,8,5,0.19573110397174062,0.4076943444773314,171,279,error,error,-0.2346312246784498,0.1730631197988816,People in Britain pay with the [MASK].,The eagle is classified as a [MASK].,pound,bird,euro,subspecies,3.305459607593374,3.2252680162967984,0.3434487150612899,0.4906754550459343,0.0959678341781673,0.1090230123371318,12.070542681896834,12.18379392320082
state_pca,16,4,0.10083835231026556,0.4074156866272999,221,282,error,error,-0.2117961321742399,0.19561955445306,Yes has the opposite meaning of [MASK].,A whale is a [MASK].,no,mammal,yes,whale,3.3948006320747552,3.397652227706112,0.1468311638727343,0.1487179541832055,0.0632219953104211,0.0735646308656785,11.165206691241895,11.280321250388551
delta_forward_1d,1,2,0.14198441128237896,0.4063379365873386,240,298,error,correct,-0.0472900227286749,0.3590479138586637,The plural of goose is [MASK].,Sherlock [MASK] is a fictional detective.,geese,holmes,goose,holmes,3.34081598243778,3.344388983276155,0.2710111027771384,0.2494809724601448,0.0915941637534113,0.0760634784928202,28.672758408657028,28.46362634394384
state_pca,4,3,0.14987571579199607,0.40557041184814846,226,234,error,error,0.2441914708461476,-0.1613789410020009,The opposite of fast is [MASK].,The plural of mouse is [MASK].,slow,mice,fast,mouse,3.282985090615792,3.2613626510837097,0.4023853314904833,0.45048916265854,0.1220274553542467,0.1333566631180268,19.24551828920208,18.9216852084417
delta_pca,8,4,0.12705599251016272,0.4055123575579096,15,60,correct,correct,-0.0739018072415059,0.3316105503164037,The capital of China is [MASK].,The capital of Croatia is [MASK].,beijing,zagreb,beijing,zagreb,3.387308740277766,3.357372612082231,0.1675307590487974,0.2388214828793639,0.0773076653108134,0.0792832554957447,9.763687718564416,9.814860600277203
delta_pca,4,3,0.16086815480614053,0.40535000571408286,279,295,error,correct,-0.1174710775972703,0.2878789281168126,The eagle is classified as a [MASK].,Gravity is famously linked to Newton and the apple; his surname was [MASK].,bird,newton,subspecies,newton,3.3857689125891017,3.381411733614733,0.1611568480574392,0.1908263203078396,0.063779299960997,0.0850281430689019,18.513724321627407,18.395880963127706
delta_pca,4,3,0.1639484536606626,0.4050136730717847,226,261,error,correct,0.2846091706858791,-0.1204045023859056,The opposite of fast is [MASK].,Someone who cooks food can be called a [MASK].,slow,chef,fast,chef,3.282985090615792,3.2973135877559208,0.4023853314904833,0.3990719897277334,0.1220274553542467,0.1069250001850071,19.24551828920208,18.85431728951657
delta_pca,4,3,0.14218148502809153,0.4049988964229511,226,228,error,error,0.2846091706858791,-0.120389725737072,The opposite of fast is [MASK].,The opposite of happy is [MASK].,slow,sad,fast,happy,3.282985090615792,3.280712310710182,0.4023853314904833,0.3943524021351905,0.1220274553542467,0.1107451916201914,19.24551828920208,19.63320075649869
state_pca,8,1,0.1324325658327011,0.40480602626381956,201,211,error,error,-0.2085269791637023,0.1962790471001173,Half of ten is [MASK].,The number of sides in a triangle is [MASK].,five,three,female,zero,3.376569245377967,3.375615904282491,0.2002388673168102,0.1913778047448243,0.0802375983639985,0.0768766487001932,45.26265574162227,46.08735159509288
delta_pca,4,4,0.16775669426395978,0.4045872196199061,240,306,error,error,-0.2911212214703972,0.1134659981495089,The plural of goose is [MASK].,The sky is often [MASK].,geese,blue,goose,cloudy,3.2030957640001283,3.2444453547255705,0.5776587695410107,0.5377267757391246,0.1393323284989743,0.1470171652767423,10.568574846527028,10.73979333137659
delta_pca,4,4,0.1604549499230729,0.4043199370546151,0,260,error,error,0.2235946348609446,-0.1807253021936705,The capital of France is [MASK].,A person who cooks food is a [MASK].,paris,chef,marseille,vegetarian,3.3724801030317155,3.355499966360534,0.1965774027218836,0.2464726935786787,0.0677413530874646,0.0837625254329742,9.671973037694,9.795674561022624
delta_pca,8,2,0.21123361664141446,0.40416960572008565,66,298,correct,correct,0.0969579380143473,-0.3072116677057384,The capital of Iran is [MASK].,Sherlock [MASK] is a fictional detective.,tehran,holmes,tehran,holmes,3.356408168724472,3.344388983276155,0.2362626705647143,0.2494809724601448,0.0947327598119089,0.0760634784928202,27.830693282636734,28.46362634394384
state_pca,8,3,0.21424380920151345,0.4040879107598502,37,211,correct,error,-0.2416706895799242,0.162417221179926,Finland's capital city is [MASK].,The number of sides in a triangle is [MASK].,helsinki,three,helsinki,zero,3.2682734785851038,3.296023218132317,0.468690941191254,0.380160699062774,0.1343910149121349,0.1116870686849123,16.50815821573098,16.690163992116574
state_pca,8,3,0.1138853700410475,0.4037096260183757,188,207,error,error,0.2212675578603266,-0.1824420681580491,The heart pumps [MASK].,One third of twelve is [MASK].,blood,four,faster,preserved,3.2430960139216074,3.2544460542257854,0.4575462563880302,0.458935228033569,0.1091989127660316,0.1202670259312476,20.166928036020305,19.91270101626783
state_pca,2,2,0.19766947113247013,0.40318591697454975,94,295,correct,correct,0.2371908450394455,-0.1659950719351042,Cuba's capital city is [MASK].,Gravity is famously linked to Newton and the apple; his surname was [MASK].,havana,newton,havana,newton,3.0109427125489505,3.0257839908890656,1.2469481227126022,1.1849191987851144,0.2694402439880305,0.2604176210971566,25.695794530037865,26.41717521617729
state_pca,8,3,0.09581646758358102,0.4030583704093972,24,306,correct,error,-0.0751774707620253,0.3278808996473719,The capital of Greece is [MASK].,The sky is often [MASK].,athens,blue,athens,cloudy,3.371500203028495,3.3943287348615856,0.2089739427844205,0.1527701315899559,0.0741591960349731,0.0700348802317722,17.394048729234186,17.45343030613268
delta_pca,4,3,0.2040185461494019,0.4027821642430157,12,261,correct,correct,0.2823776618571101,-0.1204045023859056,The capital of Japan is [MASK].,Someone who cooks food can be called a [MASK].,tokyo,chef,tokyo,chef,3.2935746575192644,3.2973135877559208,0.4171235572265878,0.3990719897277334,0.1349435041614692,0.1069250001850071,18.76774991528888,18.85431728951657
delta_pca,16,3,0.17530404251275866,0.4024086148806135,120,218,error,error,0.1041922146060493,-0.2982164002745642,The language of China is [MASK].,The opposite of day is [MASK].,chinese,night,mandarin,day,3.275721148016107,3.31081039509765,0.4119706344273657,0.3169143874943401,0.0963051905362346,0.0829323683531491,19.577030047969338,19.51213075235091
delta_pca,4,4,0.0938223689934093,0.4020517253136236,17,21,correct,correct,-0.0855268637749555,0.3165248615386681,"In China, the capital city is [MASK].",The capital of Egypt is [MASK].,beijing,cairo,beijing,cairo,3.360961959636525,3.3361091532941494,0.2416486729966135,0.2876181138345478,0.1028374990835672,0.1003330333250828,9.39549776053135,9.37296462547381
state_pca,4,3,0.15560569755931933,0.4011482620572013,226,240,error,error,0.2441914708461476,-0.1569567912110537,The opposite of fast is [MASK].,The plural of goose is [MASK].,slow,geese,fast,goose,3.282985090615792,3.2562072014348478,0.4023853314904833,0.4689696381169483,0.1220274553542467,0.1379825028561548,19.24551828920208,19.247424157069943
state_pca,16,3,0.08715724116866704,0.4008650572509486,302,314,error,correct,-0.2525615624907063,0.1483034947602423,Charles Darwin is associated with [MASK].,Bread is made from [MASK].,evolution,flour,darwin,flour,3.4153545834265344,3.4204978991382893,0.1084356312437159,0.0951688479964414,0.0731154844515347,0.0648336413492002,16.452523659208257,16.65352684263834
delta_pca,16,3,0.14362521184281682,0.4005894562342601,218,267,error,correct,-0.2982164002745642,0.1023730559596959,The opposite of day is [MASK].,Someone who plays music can be called a [MASK].,night,musician,day,musician,3.31081039509765,3.3411601299308056,0.3169143874943401,0.2818391438613563,0.0829323683531491,0.0972504847680695,19.51213075235091,19.35326641828861
delta_pca,1,1,0.1825584582963589,0.40043479097113244,199,233,error,error,-0.0497347024883618,0.3507000884827706,Subtracting two from five gives [MASK].,More than one child are called [MASK].,three,children,zero,twins,3.1984441326617645,3.187630633914624,0.63725168043711,0.6528800224096356,0.1497906141356575,0.1385904552151761,46.60264596095976,46.03726955317504
delta_pca,16,3,0.19359792304667145,0.4002656048179765,289,295,error,correct,-0.201866403684194,0.1983992011337825,The author of Hamlet was [MASK].,Gravity is famously linked to Newton and the apple; his surname was [MASK].,shakespeare,newton,unknown,newton,3.3524741332051344,3.381411733614733,0.2338037871712209,0.1908263203078396,0.0807385292019716,0.0850281430689019,18.957137779488267,18.395880963127706
delta_pca,4,3,0.21813784187876673,0.4002551610082561,18,292,correct,error,0.2261519013307988,-0.1741032596774573,The capital of Russia is [MASK].,The theory of relativity is associated with [MASK].,moscow,einstein,moscow,relativity,3.368278590134902,3.40626246021153,0.2131132440202037,0.1300194309543997,0.0777114561680965,0.0691783613183288,17.896924650430783,17.37658338839998
delta_pca,16,3,0.10022119291081835,0.4002366456893936,108,218,correct,error,0.1020202454148294,-0.2982164002745642,The language of France is [MASK].,The opposite of day is [MASK].,french,night,french,day,3.292802879670077,3.31081039509765,0.3632809632693582,0.3169143874943401,0.0924406886961671,0.0829323683531491,19.55371581878589,19.51213075235091
